X,Y,portid,portname,country,ISO3,continent,fullname,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,LOCODE,pageid,countrynoaccents,ObjectId
11900664.4426386,-680396.329338524,port514,Tanjung Priok,Indonesia,IDN,Asia & Pacific,"Tanjung Priok, Indonesia",-6.100544627,106.9054876,9160,4395,620,2370,541,1232,Mineral Products,Metals,Vegetable Products,26.79,7.17,,8f01b804b0024036b38c1160b6a0a443,Indonesia,772
-353352.815666628,7555015.76877849,port639,Leith,United Kingdom,GBR,Europe,"Leith, United Kingdom",55.98291752,-3.17422235,137,9,5,117,0,4,Mineral Products,Wood & Wood Products,Vegetable Products,0.23,0.17,GB LEI,8f2c8487ab22449fbf5507e21eb4b2e5,United Kingdom,773
561522.427166992,8585005.42235808,port760,Mongstad,Norway,NOR,Europe,"Mongstad, Norway",60.82173558,5.044241787,1814,33,68,571,0,1141,Mineral Products,Chemical & Allied Industries,Metals,14.49,35.8,NO MON,cfe12437ca734bb898db343be8a7db0f,Norway,774
-9734713.51605824,5111274.48074585,port495,Indiana Harbor,United States,USA,North America,"Indiana Harbor, United States",41.66731564,-87.44841938,182,0,182,0,0,0,Mineral Products,Chemical & Allied Industries,Metals,0.25,0.05,,efda54b9aa384e389da475d8d341da28,United States,775
-24854.5257936737,4814460.47694142,port1120,Sagunto,Spain,ESP,Europe,"Sagunto, Spain",39.64480991,-0.223272004,1064,216,72,575,118,82,Mineral Products,Metals,Chemical & Allied Industries,1.75,0.85,ES SAG,04e0dc9a12884daaaa1460ee114ca7c0,Spain,776
-9209442.97759413,5080179.78719413,port1149,Sandusky,United States,USA,North America,"Sandusky, United States",41.45831439,-82.72983385,210,0,204,5,0,0,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.07,0.11,,2628d573d47c434f930e1b482a065b33,United States,777
15664785.9485019,-282341.796818893,port516,Jayapura,Indonesia,IDN,Asia & Pacific,"Jayapura, Indonesia",-2.535491567,140.7191664,254,110,2,17,0,123,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.21,0.01,,39cc3cf75cd64ecfbb59b38bf0d1d512,Indonesia,778
-9746970.7048144,5113567.53075963,port209,Calumet Harbor,United States,USA,North America,"Calumet Harbor, United States",41.68270148,-87.55852758,116,18,87,9,0,1,Mineral Products,Chemical & Allied Industries,Metals,0.11,0,,c0ce9ccbfc914446bf3e8decb3b16e81,United States,779
15363146.8416202,-3917496.54489852,port974,Port Pirie,Australia,AUS,Asia & Pacific,"Port Pirie, Australia",-33.16703826,138.0094962,75,0,30,31,0,12,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.27,0.01,AU PPI,17a283e631d54a188bbf114df64bb63e,Australia,780
14585796.7037069,-146281.274518295,port549,Kasim Terminal,Indonesia,IDN,Asia & Pacific,"Kasim Terminal, Indonesia",-1.313951861,131.0264411,4,0,0,0,0,4,Metals,Mineral Products,Wood & Wood Products,0,0,,da0bc5fb625644a2960403dbbcf56563,Indonesia,781
1129289.64689086,4074189.29572925,port1206,Skhira,Tunisia,TUN,Africa,"Skhira, Tunisia",34.33734226,10.1445815,92,0,0,0,0,92,Mineral Products,Prepared Foodstuffs & Beverages,Machinery & Electrical Equipment,4.64,16.57,,9a1178d818f94ec280afb81ab2845faa,Tunisia,782
-8885561.37817865,1049969.64147467,port87,Bahia De Las Minas,Panama,PAN,North America,"Bahia De Las Minas, Panama",9.389723107,-79.82035594,299,0,17,20,0,260,Mineral Products,Chemical & Allied Industries,Vegetable Products,4.33,0.85,,13bb3dfa1c0b4d4dae2e6cf91901b6e7,Panama,783
13648270.9987697,-443278.146194615,port558,Kendari,Indonesia,IDN,Asia & Pacific,"Kendari, Indonesia",-3.978833534,122.6045044,399,116,1,105,1,175,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.15,0.03,ID KDI,4c2a7c6777384775a34f6e7653548b17,Indonesia,784
12938599.0480972,-361440.810148373,port595,Kota Baru,Indonesia,IDN,Asia & Pacific,"Kota Baru, Indonesia",-3.245141628,116.2294128,370,2,35,2,4,325,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.29,0.78,,ff27cef11bc842b6ad97ee9a942431a2,Indonesia,785
13751097.3133531,-1141119.46605223,port609,Kupang,Indonesia,IDN,Asia & Pacific,"Kupang, Indonesia",-10.19659728,123.5282089,363,101,7,147,0,107,Mineral Products,Prepared Foodstuffs & Beverages,Metals,0.13,0.01,,5707f6f8e0504f8aab7b2ad954a92e4d,Indonesia,786
14819825.4837093,-271676.783798517,port614,LNG Tangguh,Indonesia,IDN,Asia & Pacific,"LNG Tangguh, Indonesia",-2.439776422,133.1287574,203,1,8,35,0,158,Mineral Products,Chemical & Allied Industries,Metals,0.08,1.59,,4e5e76907d724d9fb5b0bd58f1ae3e0d,Indonesia,787
10602549.2823884,607833.278482106,port625,Lafarge,Indonesia,IDN,Asia & Pacific,"Lafarge, Indonesia",5.452012951,95.24432071,49,0,49,0,0,0,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0,0.02,,d750b51a48db4236b820d266b3ce4744,Indonesia,788
13090441.9838808,366054.353326829,port651,Lingkas,Indonesia,IDN,Asia & Pacific,"Lingkas, Indonesia",3.286518484,117.5934411,145,53,0,34,0,57,Mineral Products,Metals,Chemical & Allied Industries,0.04,0.04,,60c982ca194046dcaa73fd352e3fa116,Indonesia,789
14922733.28416,-101899.299541035,port696,Manokwari Road,Indonesia,IDN,Asia & Pacific,"Manokwari Road, Indonesia",-0.915338044,134.0531939,343,109,25,84,0,123,Prepared Foodstuffs & Beverages,Mineral Products,Vegetable Products,0.4,0.24,,09f09a733ac84038bee9f9c192af8173,Indonesia,790
13607830.0192581,-963755.598382294,port722,Maumere,Indonesia,IDN,Asia & Pacific,"Maumere, Indonesia",-8.624805573,122.2412169,250,8,0,66,13,162,Mineral Products,Metals,Chemical & Allied Industries,0.05,0.02,,bf4bc1cd3f7347598c6980188c5ca31a,Indonesia,791
11810554.9327249,-662040.677312825,port731,Merak Mas Terminal,Indonesia,IDN,Asia & Pacific,"Merak Mas Terminal, Indonesia",-5.93656194,106.0960201,695,29,114,139,2,410,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,1.19,1.02,,644136309bd9472a849d4555d2762b3b,Indonesia,792
15628413.2177051,-947084.217487712,port732,Merauke,Indonesia,IDN,Asia & Pacific,"Merauke, Indonesia",-8.476708723,140.3924246,191,94,0,8,0,88,Prepared Foodstuffs & Beverages,Mineral Products,Vegetable Products,0.01,0,,6ea2911cd96d49e789e69f24e6ad623e,Indonesia,793
13302688.1110152,-536743.131068033,port869,PLTU Semen Tonasa,Indonesia,IDN,Asia & Pacific,"PLTU Semen Tonasa, Indonesia",-4.815964628,119.5000805,290,0,244,41,0,4,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.02,0.86,,04297f34d9304c00876745ea887c2653,Indonesia,794
11669085.5931215,-332568.353133109,port875,Palembang,Indonesia,IDN,Asia & Pacific,"Palembang, Indonesia",-2.986159534,104.8251794,1547,122,252,396,15,760,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.54,0.78,,6bb3ea47f35041c7b2eb280422b1320d,Indonesia,795
11725301.0788121,-612418.345496495,port881,Panjang,Indonesia,IDN,Asia & Pacific,"Panjang, Indonesia",-5.493013574,105.3301717,2054,177,733,295,1,847,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,2.3,8.36,ID PNJ,4f7c72990d2e4b1b8141e951dc92f941,Indonesia,796
13316706.0401572,-445974.556712248,port886,Parepare,Indonesia,IDN,Asia & Pacific,"Parepare, Indonesia",-4.002997065,119.6260057,102,0,1,16,0,85,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.02,0.02,,2b0ad810d54140ee9418eabf6788d83d,Indonesia,797
12734677.2589009,-909317.697465734,port893,Pelabuhan Tanjung Wangi,Indonesia,IDN,Asia & Pacific,"Pelabuhan Tanjung Wangi, Indonesia",-8.141007884,114.3975522,370,0,52,17,0,300,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.35,0.06,,2f207f0d6e64499d8a795b05ad6c3b12,Indonesia,798
11827299.7663773,-775953.406438893,port894,PelabuhanRatuCoalPowerPlant,Indonesia,IDN,Asia & Pacific,"PelabuhanRatuCoalPowerPlant, Indonesia",-6.953376613,106.2464415,193,0,144,48,0,0,Prepared Foodstuffs & Beverages,Mineral Products,Vegetable Products,0.19,1.53,,7739f3c621514d87be5b42d858ab4bff,Indonesia,799
13535268.4129353,-460040.224300114,port923,Pomalaa,Indonesia,IDN,Asia & Pacific,"Pomalaa, Indonesia",-4.12903305,121.5893849,61,0,19,7,0,34,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.29,0.17,,23b82a164c744920bebd7396756fd24c,Indonesia,800
12166588.4942751,704.117710638361,port925,Pontianak,Indonesia,IDN,Asia & Pacific,"Pontianak, Indonesia",0.006325197,109.294324,1255,299,131,343,52,429,Mineral Products,Prepared Foodstuffs & Beverages,Metals,0.43,0.23,,59ca14831a0f461e878605397891efc3,Indonesia,801
12625379.3523244,-861674.340183443,port1022,Probolinggo,Indonesia,IDN,Asia & Pacific,"Probolinggo, Indonesia",-7.71711305,113.4157124,243,0,85,135,0,23,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,1.24,0.31,,31514bbf097341dfa845458e6241d403,Indonesia,802
11386861.3846706,-435890.254650051,port1061,Pulau Baai,Indonesia,IDN,Asia & Pacific,"Pulau Baai, Indonesia",-3.912624289,102.2899162,454,29,62,81,0,280,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.04,0.65,,56a1c2d14c7a46eaba47aa1aeb851d6e,Indonesia,803
13045778.8787224,-61369.3225430353,port1137,Samarinda,Indonesia,IDN,Asia & Pacific,"Samarinda, Indonesia",-0.551281498,117.1922256,631,249,39,148,0,195,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.17,0.08,,628a3605b91a4f9cacb801132f80aa91,Indonesia,804
12576300.024855,-279181.228015978,port1138,Sampit,Indonesia,IDN,Asia & Pacific,"Sampit, Indonesia",-2.50712718,112.9748253,555,29,15,222,0,288,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.07,0.1,,0256e8f8c94947979f0bcf3bedd1a6bb,Indonesia,805
11572278.601704,125889.426034516,port1178,Sekupang,Indonesia,IDN,Asia & Pacific,"Sekupang, Indonesia",1.130810535,103.9555474,1595,224,179,521,49,621,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",1.63,1.25,ID SKP,f08f86d163ca4196ae6234882f0960c1,Indonesia,806
12292357.767043,-775533.028317185,port1179,Semarang,Indonesia,IDN,Asia & Pacific,"Semarang, Indonesia",-6.949628052,110.4241286,1297,627,109,142,141,276,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,2.09,0.58,ID SRG,9a3a3fc7653c458a8a2bf533917ea67e,Indonesia,807
12092564.2500308,2164203.30252734,port123,Basuo,China,CHN,Asia & Pacific,"Basuo, China",19.07869612,108.6293529,292,0,23,3,0,265,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.01,0.07,,d5fd64f0c9014b7aade374c48cfda6ab,China,808
16227398.3396463,-1913983.27202322,port204,Cairns,Australia,AUS,Asia & Pacific,"Cairns, Australia",-16.94121568,145.7731995,167,0,18,80,0,68,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.22,0.03,AU CNS,4def38d78dc24b3b8baff5753d32e89a,Australia,809
13588418.7053149,4904545.37992512,port133,Bayuquan,China,CHN,Asia & Pacific,"Bayuquan, China",40.26513,122.0668421,3027,655,1280,730,0,360,Mineral Products,Metals,Vegetable Products,2.6,2.66,CN BYQ,e700ebb12f174865ad44005db701c64b,China,810
10633903.6982577,623978.758420484,port1337,Uleelheue,Indonesia,IDN,Asia & Pacific,"Uleelheue, Indonesia",5.59637662,95.52598222,61,12,13,3,0,33,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.03,0.01,,a2f333c1de3c4fe493b0c9c8d7c91a95,Indonesia,811
4260623.43774033,5897726.01700257,port1413,Yeysk,Russian Federation,RUS,Europe,"Yeysk, Russian Federation",46.72761087,38.27383154,874,2,3,723,0,145,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.25,0.53,RU YEY,6733da0946af423e96c73c6a010da3b6,Russian Federation,812
12141299.8451765,2448315.32832011,port136,Beihai,China,CHN,Asia & Pacific,"Beihai, China",21.47255148,109.0671522,215,12,74,94,0,33,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.05,0.09,,96433095d0b74326986922eef6ad55d9,China,813
12995712.9933979,-2347420.21331653,port276,Dampier,Australia,AUS,Asia & Pacific,"Dampier, Australia",-20.6266866,116.7424761,1410,4,936,47,0,421,Mineral Products,Chemical & Allied Industries,Vegetable Products,1,11.25,AU DAM,76ef2807f39d4a88b126177ec92a4ae5,Australia,814
4401850.35466221,2350500.70123097,port519,Shoaiba,Saudi Arabia,SAU,Asia & Pacific,"Shoaiba, Saudi Arabia",20.65258296,39.54249452,115,0,0,0,0,115,Mineral Products,Chemical & Allied Industries,Vegetable Products,6.36,0.05,,291ad997cd284a2f8c921fa5e1a2d7c3,Saudi Arabia,815
13386112.4513608,-1078116.59929677,port1377,Waingapu,Indonesia,IDN,Asia & Pacific,"Waingapu, Indonesia",-9.639093157,120.2494941,143,6,1,28,0,106,Mineral Products,Prepared Foodstuffs & Beverages,Chemical & Allied Industries,0.05,0,,788a9d1e443f4ee9854287d7d0cd995b,Indonesia,816
-9081781.75438294,3552918.61675569,port513,Jacksonville,United States,USA,North America,"Jacksonville, United States",30.3833261,-81.58303357,1326,577,86,100,404,158,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,1.55,0.58,US JAX,ee38f348dd5842a7ad0698a39eb550ec,United States,817
13120921.6389463,4625174.52473535,port154,Bohai Bay,China,CHN,Asia & Pacific,"Bohai Bay, China",38.32313123,117.8672445,2921,30,2670,54,0,165,Mineral Products,Vegetable Products,Metals,2.63,4.71,,563f486e00b94910aa7b586b37362808,China,818
3859279.76434021,3741842.77904846,port73,Ashdod,Israel,ISR,Asia & Pacific,"Ashdod, Israel",31.83630909,34.66849998,2252,1232,245,615,91,68,Mineral Products,Chemical & Allied Industries,Vegetable Products,39.67,47,IL ASH,b7325c4ca47c4e73b65caba632417bb5,Israel,819
14571933.3416778,-1402431.06668235,port280,Darwin,Australia,AUS,Asia & Pacific,"Darwin, Australia",-12.49794668,130.9019044,835,35,324,185,33,256,Mineral Products,Chemical & Allied Industries,Vegetable Products,1.09,0.49,AU DRW,933ca77109634505b058bca5ed72311a,Australia,820
5563411.97945715,3098904.44847962,port526,Juaymah,Saudi Arabia,SAU,Asia & Pacific,"Juaymah, Saudi Arabia",26.80319051,49.97698013,967,0,0,1,0,965,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",3.22,44.07,,a6b8b4e7d826469dacc3219f7b6c84af,Saudi Arabia,821
5940594.80823658,4418314.15475679,port43,Amirabad Port,Iran,IRN,Asia & Pacific,"Amirabad Port, Iran",36.85068189,53.36527113,497,0,0,481,0,15,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,1.83,1.09,,ada56884868f4667875d1d83cb685e54,Iran,822
3844878.85496163,3716248.44233247,port74,Ashkelon,Israel,ISR,Asia & Pacific,"Ashkelon, Israel",31.64077392,34.53913441,65,0,30,0,0,34,Vegetable Products,Mineral Products,Animal & Animal Products,9.63,1.91,IL AKL,8fff5172d04942fe9cee9046be857d8f,Israel,823
-10387387.3248699,3528079.41018734,port629,Lake Charles,United States,USA,North America,"Lake Charles, United States",30.19064745,-93.31148796,681,1,95,48,0,536,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",0.6,1.44,US LCH,03e65125aa234c9db1274957fbfb0786,United States,824
13465681.2634066,3731557.36959719,port227,Changshu (Suzhou),China,CHN,Asia & Pacific,"Changshu (Suzhou), China",31.75778041,120.9642729,658,46,246,353,1,10,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.24,0.15,,1a8ad181fbdf434b9bb6476ca401ff62,China,825
4260386.56210907,2747423.11681919,port570,King Fahd Port,Saudi Arabia,SAU,Asia & Pacific,"King Fahd Port, Saudi Arabia",23.95087468,38.27170365,1460,1,78,12,0,1368,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",12.11,15.28,,79d393e8b28b454db88cc8f1e2bdbfad,Saudi Arabia,826
16293378.3146593,-5039321.13867071,port288,Devonport,Australia,AUS,Asia & Pacific,"Devonport, Australia",-41.1826581,146.3659077,222,0,110,68,0,43,Mineral Products,Machinery & Electrical Equipment,Prepared Foodstuffs & Beverages,0.16,0.01,AU DPO,fca512d4232241c08ceb0603654782ab,Australia,827
5506970.65434968,4505545.35624936,port58,Anzali,Iran,IRN,Asia & Pacific,"Anzali, Iran",37.47515153,49.46995908,444,0,0,423,0,20,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.35,0.48,IR BAZ,c9c6735c43d044f79b5331e384e5433b,Iran,828
13569928.0035606,-4011650.95894538,port331,Esperance,Australia,AUS,Asia & Pacific,"Esperance, Australia",-33.87217366,121.9007373,203,14,165,11,0,11,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.64,0.81,AU EPR,e52f525f966b4f4ba703f945bdb1af5a,Australia,829
-13162838.2807597,3996044.40651964,port664,Los Angeles-Long Beach,United States,USA,North America,"Los Angeles-Long Beach, United States",33.75569193,-118.2437881,3838,1919,542,146,244,986,Mineral Products,Machinery & Electrical Equipment,Vegetable Products,16.85,2.85,,d817810889a241f98e33720b2e77ec2c,United States,830
4347444.70904537,2588387.64208568,port1081,Rabigh,Saudi Arabia,SAU,Asia & Pacific,"Rabigh, Saudi Arabia",22.63873353,39.05376029,429,0,5,8,0,414,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",4.46,2.27,SA RAB,7eb0c3fef318414687141ec336098acd,Saudi Arabia,831
13358146.913599,3759928.55994102,port228,Changzhou,China,CHN,Asia & Pacific,"Changzhou, China",31.9742313,119.9982754,1122,43,235,19,0,824,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.31,0.04,CN CZX,b6126be3567f41c8827c5404b57c331a,China,832
5845656.96569103,3194066.77175851,port105,Bandar-E Pars Terminal,Iran,IRN,Asia & Pacific,"Bandar-E Pars Terminal, Iran",27.56361956,52.51242998,269,76,45,90,0,56,Mineral Products,Vegetable Products,Stone & Glass,0.72,18.61,,47d9526ae6f244f6a5b7dd641f8f062f,Iran,833
12887515.8028144,-3783283.8444237,port361,Fremantle,Australia,AUS,Asia & Pacific,"Fremantle, Australia",-32.15203252,115.7705242,1512,384,510,154,183,280,Mineral Products,Vegetable Products,Chemical & Allied Industries,11.8,0.99,AU FRE,b9035bf109c74e5a9fc3379f5473da21,Australia,834
-9758634.54287352,5479874.19988418,port695,Manitowoc,United States,USA,North America,"Manitowoc, United States",44.09318552,-87.66330562,1,0,1,0,0,0,Vegetable Products,Wood & Wood Products,Mineral Products,0,0,US MTW,b226b6c3c5524d00833a17399fcc1c18,United States,835
5434294.13180338,3234895.66198357,port1088,Ras Al Mishab,Saudi Arabia,SAU,Asia & Pacific,"Ras Al Mishab, Saudi Arabia",27.88827937,48.81709477,45,0,0,0,0,43,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.31,0.14,,81835a0f355f40eea320a7113951d109,Saudi Arabia,836
13036551.3389638,2700863.52456509,port229,Chaozhou,China,CHN,Asia & Pacific,"Chaozhou, China",23.56807273,117.1093332,396,0,176,6,0,213,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.34,0.06,CN COZ,8615cbaa6534456fb180a7067ff18a82,China,837
6240885.3306943,3140924.37968598,port106,Bandar Shahid Rajaee,Iran,IRN,Asia & Pacific,"Bandar Shahid Rajaee, Iran",27.13960482,56.06282679,989,365,160,324,0,138,Mineral Products,Metals,Vegetable Products,23.84,41.05,,90f9447994874a6bbbb48ca4b6020e57,Iran,838
16070679.7548813,-4592896.22825655,port383,Geelong,Australia,AUS,Asia & Pacific,"Geelong, Australia",-38.09529265,144.3653725,549,0,222,32,0,293,Mineral Products,Chemical & Allied Industries,Vegetable Products,5.96,0.24,AU GEX,f8ab7b9ba0cf456ea7df60387a26e11b,Australia,839
3900080.93142258,3870179.42859936,port435,Haifa,Israel,ISR,Asia & Pacific,"Haifa, Israel",32.81051127,35.0350231,2900,1078,440,951,84,345,Mineral Products,Chemical & Allied Industries,Vegetable Products,40.73,35.84,IL HFA,1aacbcdf641c4124b13902706784bac8,Israel,840
-9751865.19350643,5636769.78314206,port730,Menominee,United States,USA,North America,"Menominee, United States",45.09677605,-87.60249552,6,0,3,2,0,0,Mineral Products,Chemical & Allied Industries,Vegetable Products,0,0,,ff350f56fe554633a5702a0f3173f7e4,United States,841
5475493.26495213,3191108.02701362,port1089,Ras Al-Khair,Saudi Arabia,SAU,Asia & Pacific,"Ras Al-Khair, Saudi Arabia",27.54005494,49.18719288,280,0,173,19,0,87,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.69,1.72,SA RAZ,faa414072305411a8866178c1cbde286,Saudi Arabia,842
1173858.5579489,5302390.28131758,port1013,Piombino,Italy,ITA,Europe,"Piombino, Italy",42.93701819,10.54495084,222,8,28,172,0,12,Metals,Mineral Products,Vehicles & Equipment,0.57,0.3,,4db628c653fd4191a51f3675103f5c37,Italy,843
